sketch_type,k,n_trial,estimate
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,12,1.c646c1dc886c3p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,13,1.c646c1d9778ep+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,14,1.c646c22514eb7p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,15,1.c646c1f161c9dp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,16,1.c646c1d27c594p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,17,1.c646c0f4cb1bbp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,18,1.c646c1f974c14p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,19,1.c646c08c6388ep+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,20,1.c646c0983c504p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,21,1.c646c0c33ed65p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,22,1.c646c1c466788p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,23,1.c646c0a9ed7b7p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,24,1.c646c208a0f7cp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,25,1.c646c217418f9p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,26,1.c646c0bc95281p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,27,1.c646c0ed6757fp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,28,1.c646c1087a98bp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,29,1.c646c1169a78dp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,32768,30,1.c646c11f960dbp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,1,1.c646c90b28309p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,2,1.c646c89c3bf94p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,3,1.c646c8c32ba9cp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,4,1.c646c8dfd73p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,5,1.c646c88c987a2p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,6,1.c646c9120c1bcp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,7,1.c646c8dbd4cdcp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,8,1.c646c8c7f52bp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,9,1.c646c88c493bfp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,10,1.c646c896baddap+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,11,1.c646c8fd3b20ep+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,12,1.c646c8c619efbp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,13,1.c646c8e1f4428p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,14,1.c646c8aa3fb48p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,15,1.c646c883f1b8p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,16,1.c646c8b48a48ep+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,17,1.c646c897b3b69p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,18,1.c646c88421bcp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,19,1.c646c88cec7a1p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,20,1.c646c8926c3e5p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,21,1.c646c89e356c7p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,22,1.c646c8da69d1cp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,23,1.c646c8d55197fp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,24,1.c646c8a727258p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,25,1.c646c900e7d4fp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,26,1.c646c87e925fcp+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,27,1.c646c8fea1034p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,28,1.c646c881a6618p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,29,1.c646c90140375p+49
bucket_expo_arith_rel_k=k/2_kh=k/2,65536,30,1.c646c9017aa69p+49
bucket_expo_arith_rel_k=k_kh=0,64,1,1.c6402478bc555p+49
bucket_expo_arith_rel_k=k_kh=0,64,2,1.c6451cb1449d9p+49
bucket_expo_arith_rel_k=k_kh=0,64,3,1.c63e287879b8cp+49
bucket_expo_arith_rel_k=k_kh=0,64,4,1.c64409d5ceeccp+49
bucket_expo_arith_rel_k=k_kh=0,64,5,1.c643f2a674798p+49
bucket_expo_arith_rel_k=k_kh=0,64,6,1.c6407e354d88dp+49
bucket_expo_arith_rel_k=k_kh=0,64,7,1.c641b016e142ap+49
bucket_expo_arith_rel_k=k_kh=0,64,8,1.c64201d159cccp+49
bucket_expo_arith_rel_k=k_kh=0,64,9,1.c6461c2577baap+49
bucket_expo_arith_rel_k=k_kh=0,64,10,1.c64070586b72fp+49
bucket_expo_arith_rel_k=k_kh=0,64,11,1.c63fffdeb488ap+49
bucket_expo_arith_rel_k=k_kh=0,64,12,1.c64079b7f9b8cp+49
bucket_expo_arith_rel_k=k_kh=0,64,13,1.c6409812098bfp+49
bucket_expo_arith_rel_k=k_kh=0,64,14,1.c64d9a0b36679p+49
bucket_expo_arith_rel_k=k_kh=0,64,15,1.c6401a0b3726fp+49
bucket_expo_arith_rel_k=k_kh=0,64,16,1.c641a42ca144bp+49
bucket_expo_arith_rel_k=k_kh=0,64,17,1.c648263636691p+49
bucket_expo_arith_rel_k=k_kh=0,64,18,1.c64354d1660c9p+49
bucket_expo_arith_rel_k=k_kh=0,64,19,1.c64073112acabp+49
bucket_expo_arith_rel_k=k_kh=0,64,20,1.c641d4ef26a23p+49
bucket_expo_arith_rel_k=k_kh=0,64,21,1.c644ff8ff8162p+49
bucket_expo_arith_rel_k=k_kh=0,64,22,1.c64b5b4f32291p+49
bucket_expo_arith_rel_k=k_kh=0,64,23,1.c643dfb70aad7p+49
bucket_expo_arith_rel_k=k_kh=0,64,24,1.c64093951a673p+49
bucket_expo_arith_rel_k=k_kh=0,64,25,1.c640d67f91ac6p+49
bucket_expo_arith_rel_k=k_kh=0,64,26,1.c6441b164aap+49
bucket_expo_arith_rel_k=k_kh=0,64,27,1.c64185e7e3bfap+49
bucket_expo_arith_rel_k=k_kh=0,64,28,1.c64d1414c0ca7p+49
bucket_expo_arith_rel_k=k_kh=0,64,29,1.c63eba85ba32ep+49
bucket_expo_arith_rel_k=k_kh=0,64,30,1.c640abaae3087p+49
bucket_expo_arith_rel_k=k_kh=0,128,1,1.c644ce22eb6acp+49
bucket_expo_arith_rel_k=k_kh=0,128,2,1.c641b409d65fdp+49
bucket_expo_arith_rel_k=k_kh=0,128,3,1.c6417808fa168p+49
bucket_expo_arith_rel_k=k_kh=0,128,4,1.c643c1310e492p+49
bucket_expo_arith_rel_k=k_kh=0,128,5,1.c64453ebf6e87p+49
bucket_expo_arith_rel_k=k_kh=0,128,6,1.c64464385a88p+49
bucket_expo_arith_rel_k=k_kh=0,128,7,1.c64266a8df3e9p+49
bucket_expo_arith_rel_k=k_kh=0,128,8,1.c641cae959ca3p+49
bucket_expo_arith_rel_k=k_kh=0,128,9,1.c6462d1dd7434p+49
bucket_expo_arith_rel_k=k_kh=0,128,10,1.c641d4c7fd562p+49
bucket_expo_arith_rel_k=k_kh=0,128,11,1.c6434e9f6ff33p+49
bucket_expo_arith_rel_k=k_kh=0,128,12,1.c6449ab1d521bp+49
bucket_expo_arith_rel_k=k_kh=0,128,13,1.c644ea0c2596fp+49
bucket_expo_arith_rel_k=k_kh=0,128,14,1.c6424146b879fp+49
bucket_expo_arith_rel_k=k_kh=0,128,15,1.c641a227b513ap+49
bucket_expo_arith_rel_k=k_kh=0,128,16,1.c63fd5073b67ap+49
bucket_expo_arith_rel_k=k_kh=0,128,17,1.c641ce8c0cb8cp+49
bucket_expo_arith_rel_k=k_kh=0,128,18,1.c64e127ac7297p+49
bucket_expo_arith_rel_k=k_kh=0,128,19,1.c64f09d1bb285p+49
bucket_expo_arith_rel_k=k_kh=0,128,20,1.c63f7da951ccbp+49
bucket_expo_arith_rel_k=k_kh=0,128,21,1.c6434b299c1dap+49
bucket_expo_arith_rel_k=k_kh=0,128,22,1.c6438732b1fp+49
bucket_expo_arith_rel_k=k_kh=0,128,23,1.c64716e6f2324p+49
bucket_expo_arith_rel_k=k_kh=0,128,24,1.c641f721070dbp+49
bucket_expo_arith_rel_k=k_kh=0,128,25,1.c641c67c922b2p+49
bucket_expo_arith_rel_k=k_kh=0,128,26,1.c6428b529392cp+49
bucket_expo_arith_rel_k=k_kh=0,128,27,1.c63f44a0d8006p+49
bucket_expo_arith_rel_k=k_kh=0,128,28,1.c6444e7327ddap+49
bucket_expo_arith_rel_k=k_kh=0,128,29,1.c64387ca25311p+49
bucket_expo_arith_rel_k=k_kh=0,128,30,1.c641629ab0cbap+49
bucket_expo_arith_rel_k=k_kh=0,256,1,1.c6493609de759p+49
bucket_expo_arith_rel_k=k_kh=0,256,2,1.c64117223de23p+49
bucket_expo_arith_rel_k=k_kh=0,256,3,1.c6459653a5256p+49
bucket_expo_arith_rel_k=k_kh=0,256,4,1.c644a399455ffp+49
bucket_expo_arith_rel_k=k_kh=0,256,5,1.c6424f5b8657bp+49
bucket_expo_arith_rel_k=k_kh=0,256,6,1.c64279be68602p+49
bucket_expo_arith_rel_k=k_kh=0,256,7,1.c6437606c3f1fp+49
bucket_expo_arith_rel_k=k_kh=0,256,8,1.c643690f88befp+49
bucket_expo_arith_rel_k=k_kh=0,256,9,1.c643848dba78cp+49
bucket_expo_arith_rel_k=k_kh=0,256,10,1.c64d7978a8247p+49
bucket_expo_arith_rel_k=k_kh=0,256,11,1.c646b1ad9ad49p+49
bucket_expo_arith_rel_k=k_kh=0,256,12,1.c643b3f90fd48p+49
bucket_expo_arith_rel_k=k_kh=0,256,13,1.c64594fd8cb5bp+49
bucket_expo_arith_rel_k=k_kh=0,256,14,1.c63fb6c97eb45p+49
bucket_expo_arith_rel_k=k_kh=0,256,15,1.c642dc5fa760cp+49
bucket_expo_arith_rel_k=k_kh=0,256,16,1.c640a495baf31p+49
bucket_expo_arith_rel_k=k_kh=0,256,17,1.c63ff0839e42ap+49
bucket_expo_arith_rel_k=k_kh=0,256,18,1.c641dd6ec1e65p+49
bucket_expo_arith_rel_k=k_kh=0,256,19,1.c641dff4f92f1p+49
bucket_expo_arith_rel_k=k_kh=0,256,20,1.c63f8c59d7a28p+49
bucket_expo_arith_rel_k=k_kh=0,256,21,1.c64813b4bdaeap+49
bucket_expo_arith_rel_k=k_kh=0,256,22,1.c64319f16d447p+49
bucket_expo_arith_rel_k=k_kh=0,256,23,1.c6428648036e4p+49
bucket_expo_arith_rel_k=k_kh=0,256,24,1.c63f8a86ceb6ap+49
bucket_expo_arith_rel_k=k_kh=0,256,25,1.c6415346c45f8p+49
bucket_expo_arith_rel_k=k_kh=0,256,26,1.c64565f83d17fp+49
bucket_expo_arith_rel_k=k_kh=0,256,27,1.c63fcfd36ca97p+49
bucket_expo_arith_rel_k=k_kh=0,256,28,1.c6422bd3190a1p+49
bucket_expo_arith_rel_k=k_kh=0,256,29,1.c6483c526a593p+49
bucket_expo_arith_rel_k=k_kh=0,256,30,1.c64054ca94954p+49
bucket_expo_arith_rel_k=k_kh=0,512,1,1.c645358410819p+49
bucket_expo_arith_rel_k=k_kh=0,512,2,1.c6485539ed66ep+49
bucket_expo_arith_rel_k=k_kh=0,512,3,1.c644f56cdacfdp+49
bucket_expo_arith_rel_k=k_kh=0,512,4,1.c64506b0b7e73p+49
bucket_expo_arith_rel_k=k_kh=0,512,5,1.c64823b45d35ep+49
bucket_expo_arith_rel_k=k_kh=0,512,6,1.c64351bf84dbep+49
bucket_expo_arith_rel_k=k_kh=0,512,7,1.c644a23c4685cp+49
bucket_expo_arith_rel_k=k_kh=0,512,8,1.c644ce3901c8ep+49
bucket_expo_arith_rel_k=k_kh=0,512,9,1.c645463fc4e0ep+49
bucket_expo_arith_rel_k=k_kh=0,512,10,1.c646fb9b38719p+49
bucket_expo_arith_rel_k=k_kh=0,512,11,1.c642ccff288d5p+49
bucket_expo_arith_rel_k=k_kh=0,512,12,1.c6426784f4f85p+49
bucket_expo_arith_rel_k=k_kh=0,512,13,1.c6458925d9864p+49
bucket_expo_arith_rel_k=k_kh=0,512,14,1.c6416625962fp+49
bucket_expo_arith_rel_k=k_kh=0,512,15,1.c641a8d1f52e8p+49
bucket_expo_arith_rel_k=k_kh=0,512,16,1.c6454a157fa29p+49
bucket_expo_arith_rel_k=k_kh=0,512,17,1.c6411f2a1f669p+49
bucket_expo_arith_rel_k=k_kh=0,512,18,1.c645342315be5p+49
bucket_expo_arith_rel_k=k_kh=0,512,19,1.c644f62792522p+49
bucket_expo_arith_rel_k=k_kh=0,512,20,1.c647346a6c435p+49
bucket_expo_arith_rel_k=k_kh=0,512,21,1.c6475c8797c88p+49
bucket_expo_arith_rel_k=k_kh=0,512,22,1.c640fdda02c9ep+49
bucket_expo_arith_rel_k=k_kh=0,512,23,1.c643c8e09fe07p+49
bucket_expo_arith_rel_k=k_kh=0,512,24,1.c6405d5212007p+49
bucket_expo_arith_rel_k=k_kh=0,512,25,1.c63f81ead6e8fp+49
bucket_expo_arith_rel_k=k_kh=0,512,26,1.c644d05fef0a5p+49
bucket_expo_arith_rel_k=k_kh=0,512,27,1.c645018af52a3p+49
bucket_expo_arith_rel_k=k_kh=0,512,28,1.c64199ad49e12p+49
bucket_expo_arith_rel_k=k_kh=0,512,29,1.c6435dad490a7p+49
bucket_expo_arith_rel_k=k_kh=0,512,30,1.c643db302c83ap+49
bucket_expo_arith_rel_k=k_kh=0,1024,1,1.c643e57970b5ap+49
bucket_expo_arith_rel_k=k_kh=0,1024,2,1.c645453692fd5p+49
bucket_expo_arith_rel_k=k_kh=0,1024,3,1.c641c5ecad3e6p+49
bucket_expo_arith_rel_k=k_kh=0,1024,4,1.c64552411f05dp+49
bucket_expo_arith_rel_k=k_kh=0,1024,5,1.c64501075e4fbp+49
bucket_expo_arith_rel_k=k_kh=0,1024,6,1.c6457c54ce6fdp+49
bucket_expo_arith_rel_k=k_kh=0,1024,7,1.c6455724c02f9p+49
bucket_expo_arith_rel_k=k_kh=0,1024,8,1.c6450fdce9745p+49
bucket_expo_arith_rel_k=k_kh=0,1024,9,1.c6458e96d3f9cp+49
bucket_expo_arith_rel_k=k_kh=0,1024,10,1.c64592157024ep+49
bucket_expo_arith_rel_k=k_kh=0,1024,11,1.c644c5ccb8458p+49
bucket_expo_arith_rel_k=k_kh=0,1024,12,1.c6456d09d2481p+49
bucket_expo_arith_rel_k=k_kh=0,1024,13,1.c641f2c384da7p+49
bucket_expo_arith_rel_k=k_kh=0,1024,14,1.c6420fa8197fbp+49
bucket_expo_arith_rel_k=k_kh=0,1024,15,1.c6476885474f2p+49
bucket_expo_arith_rel_k=k_kh=0,1024,16,1.c644342493e1dp+49
bucket_expo_arith_rel_k=k_kh=0,1024,17,1.c647fcd0c074fp+49
bucket_expo_arith_rel_k=k_kh=0,1024,18,1.c6424ecfe5079p+49
bucket_expo_arith_rel_k=k_kh=0,1024,19,1.c6457059c8d97p+49
bucket_expo_arith_rel_k=k_kh=0,1024,20,1.c645e27d7b1bep+49
bucket_expo_arith_rel_k=k_kh=0,1024,21,1.c6456bd91c454p+49
bucket_expo_arith_rel_k=k_kh=0,1024,22,1.c641d0ef25498p+49
bucket_expo_arith_rel_k=k_kh=0,1024,23,1.c6457b826a09dp+49
bucket_expo_arith_rel_k=k_kh=0,1024,24,1.c64584c8ab93cp+49
bucket_expo_arith_rel_k=k_kh=0,1024,25,1.c6459cd43223ep+49
bucket_expo_arith_rel_k=k_kh=0,1024,26,1.c645489521693p+49
bucket_expo_arith_rel_k=k_kh=0,1024,27,1.c64580cfebaaap+49
bucket_expo_arith_rel_k=k_kh=0,1024,28,1.c6455f4ae7486p+49
bucket_expo_arith_rel_k=k_kh=0,1024,29,1.c64872a09b6f8p+49
bucket_expo_arith_rel_k=k_kh=0,1024,30,1.c64831d900a54p+49
bucket_expo_arith_rel_k=k_kh=0,2048,1,1.c645a4a843bbdp+49
bucket_expo_arith_rel_k=k_kh=0,2048,2,1.c645bb56f9b2bp+49
bucket_expo_arith_rel_k=k_kh=0,2048,3,1.c645c46d17437p+49
bucket_expo_arith_rel_k=k_kh=0,2048,4,1.c6488421c52c4p+49
bucket_expo_arith_rel_k=k_kh=0,2048,5,1.c6454db263d74p+49
bucket_expo_arith_rel_k=k_kh=0,2048,6,1.c64700a12f23cp+49
bucket_expo_arith_rel_k=k_kh=0,2048,7,1.c645bf2f70d87p+49
bucket_expo_arith_rel_k=k_kh=0,2048,8,1.c6458de15f22fp+49
bucket_expo_arith_rel_k=k_kh=0,2048,9,1.c64538a7c05eep+49
bucket_expo_arith_rel_k=k_kh=0,2048,10,1.c64215ca2dc84p+49
bucket_expo_arith_rel_k=k_kh=0,2048,11,1.c64567569b609p+49
bucket_expo_arith_rel_k=k_kh=0,2048,12,1.c645aad22d982p+49
bucket_expo_arith_rel_k=k_kh=0,2048,13,1.c645e33fe1327p+49
bucket_expo_arith_rel_k=k_kh=0,2048,14,1.c645d884f6c49p+49
bucket_expo_arith_rel_k=k_kh=0,2048,15,1.c6487a3aa205cp+49
bucket_expo_arith_rel_k=k_kh=0,2048,16,1.c645a7772d555p+49
bucket_expo_arith_rel_k=k_kh=0,2048,17,1.c645b0f26d487p+49
bucket_expo_arith_rel_k=k_kh=0,2048,18,1.c6456f5a54d21p+49
bucket_expo_arith_rel_k=k_kh=0,2048,19,1.c6457b6369533p+49
bucket_expo_arith_rel_k=k_kh=0,2048,20,1.c64577f14d535p+49
bucket_expo_arith_rel_k=k_kh=0,2048,21,1.c6454d5d213ap+49
bucket_expo_arith_rel_k=k_kh=0,2048,22,1.c645bc5124ca7p+49
bucket_expo_arith_rel_k=k_kh=0,2048,23,1.c6423b545d3a8p+49
bucket_expo_arith_rel_k=k_kh=0,2048,24,1.c645aa77e84dbp+49
bucket_expo_arith_rel_k=k_kh=0,2048,25,1.c6451027f7b0dp+49
bucket_expo_arith_rel_k=k_kh=0,2048,26,1.c64585a0e6153p+49
bucket_expo_arith_rel_k=k_kh=0,2048,27,1.c645d6c9ff2e5p+49
bucket_expo_arith_rel_k=k_kh=0,2048,28,1.c641f61fb51fap+49
bucket_expo_arith_rel_k=k_kh=0,2048,29,1.c64556c4681e4p+49
bucket_expo_arith_rel_k=k_kh=0,2048,30,1.c6458b3b15717p+49
bucket_expo_arith_rel_k=k_kh=0,4096,1,1.c645e230f418bp+49
bucket_expo_arith_rel_k=k_kh=0,4096,2,1.c645d2509d8fdp+49
bucket_expo_arith_rel_k=k_kh=0,4096,3,1.c64552ee10425p+49
bucket_expo_arith_rel_k=k_kh=0,4096,4,1.c645d06c083bfp+49
bucket_expo_arith_rel_k=k_kh=0,4096,5,1.c645c94dfdc2ap+49
bucket_expo_arith_rel_k=k_kh=0,4096,6,1.c6443ccd21511p+49
bucket_expo_arith_rel_k=k_kh=0,4096,7,1.c6472499a24b8p+49
bucket_expo_arith_rel_k=k_kh=0,4096,8,1.c645b307c8cd6p+49
bucket_expo_arith_rel_k=k_kh=0,4096,9,1.c64596ebd1de7p+49
bucket_expo_arith_rel_k=k_kh=0,4096,10,1.c645b29d322e4p+49
bucket_expo_arith_rel_k=k_kh=0,4096,11,1.c645a30faeb5fp+49
bucket_expo_arith_rel_k=k_kh=0,4096,12,1.c645a51965d0fp+49
bucket_expo_arith_rel_k=k_kh=0,4096,13,1.c64579621ebc3p+49
bucket_expo_arith_rel_k=k_kh=0,4096,14,1.c645b777d4a2dp+49
bucket_expo_arith_rel_k=k_kh=0,4096,15,1.c645925574f46p+49
bucket_expo_arith_rel_k=k_kh=0,4096,16,1.c645cbd099c4p+49
bucket_expo_arith_rel_k=k_kh=0,4096,17,1.c64574478465ap+49
bucket_expo_arith_rel_k=k_kh=0,4096,18,1.c6456461615d4p+49
bucket_expo_arith_rel_k=k_kh=0,4096,19,1.c6456bcc8cb68p+49
bucket_expo_arith_rel_k=k_kh=0,4096,20,1.c645dc5216155p+49
bucket_expo_arith_rel_k=k_kh=0,4096,21,1.c645bd2eb2c16p+49
bucket_expo_arith_rel_k=k_kh=0,4096,22,1.c645cfa95dfb1p+49
bucket_expo_arith_rel_k=k_kh=0,4096,23,1.c6490dfa5896fp+49
bucket_expo_arith_rel_k=k_kh=0,4096,24,1.c645888623b9ep+49
bucket_expo_arith_rel_k=k_kh=0,4096,25,1.c645ba3a6a807p+49
bucket_expo_arith_rel_k=k_kh=0,4096,26,1.c645c0c28ed7dp+49
bucket_expo_arith_rel_k=k_kh=0,4096,27,1.c6457ee1d9516p+49
bucket_expo_arith_rel_k=k_kh=0,4096,28,1.c6454d33de378p+49
bucket_expo_arith_rel_k=k_kh=0,4096,29,1.c645830a40612p+49
bucket_expo_arith_rel_k=k_kh=0,4096,30,1.c645b82effedbp+49
bucket_expo_arith_rel_k=k_kh=0,8192,1,1.c645cfad3696ep+49
bucket_expo_arith_rel_k=k_kh=0,8192,2,1.c6459cfd57084p+49
bucket_expo_arith_rel_k=k_kh=0,8192,3,1.c645c3535845ap+49
bucket_expo_arith_rel_k=k_kh=0,8192,4,1.c645b39309005p+49
bucket_expo_arith_rel_k=k_kh=0,8192,5,1.c645aac366f2ep+49
bucket_expo_arith_rel_k=k_kh=0,8192,6,1.c645bc7bf8f49p+49
bucket_expo_arith_rel_k=k_kh=0,8192,7,1.c645bd45bd645p+49
bucket_expo_arith_rel_k=k_kh=0,8192,8,1.c645c8e2e12b9p+49
bucket_expo_arith_rel_k=k_kh=0,8192,9,1.c645c62f878cfp+49
bucket_expo_arith_rel_k=k_kh=0,8192,10,1.c645b2c840dd1p+49
bucket_expo_arith_rel_k=k_kh=0,8192,11,1.c645c6a4c4737p+49
bucket_expo_arith_rel_k=k_kh=0,8192,12,1.c645a53b461d6p+49
bucket_expo_arith_rel_k=k_kh=0,8192,13,1.c645be23814c3p+49
bucket_expo_arith_rel_k=k_kh=0,8192,14,1.c645bfc6db07p+49
bucket_expo_arith_rel_k=k_kh=0,8192,15,1.c645c9d10f6c3p+49
bucket_expo_arith_rel_k=k_kh=0,8192,16,1.c6455974bb7fcp+49
bucket_expo_arith_rel_k=k_kh=0,8192,17,1.c645bbe391984p+49
bucket_expo_arith_rel_k=k_kh=0,8192,18,1.c6459b8396a57p+49
bucket_expo_arith_rel_k=k_kh=0,8192,19,1.c64594218fed8p+49
bucket_expo_arith_rel_k=k_kh=0,8192,20,1.c645b7039d62p+49
bucket_expo_arith_rel_k=k_kh=0,8192,21,1.c64594c1b95cep+49
bucket_expo_arith_rel_k=k_kh=0,8192,22,1.c645bee360e99p+49
bucket_expo_arith_rel_k=k_kh=0,8192,23,1.c645a8ee69415p+49
bucket_expo_arith_rel_k=k_kh=0,8192,24,1.c645ce7e77288p+49
bucket_expo_arith_rel_k=k_kh=0,8192,25,1.c645d12e9de77p+49
bucket_expo_arith_rel_k=k_kh=0,8192,26,1.c645cdca94e16p+49
bucket_expo_arith_rel_k=k_kh=0,8192,27,1.c645ba9d45ec3p+49
bucket_expo_arith_rel_k=k_kh=0,8192,28,1.c648c9967dec6p+49
bucket_expo_arith_rel_k=k_kh=0,8192,29,1.c645b3ec99bfdp+49
bucket_expo_arith_rel_k=k_kh=0,8192,30,1.c645c07a04f53p+49
bucket_expo_arith_rel_k=k_kh=0,16384,1,1.c645bd626d97ap+49
bucket_expo_arith_rel_k=k_kh=0,16384,2,1.c645b621c5b4ep+49
bucket_expo_arith_rel_k=k_kh=0,16384,3,1.c645c58a4f4ddp+49
bucket_expo_arith_rel_k=k_kh=0,16384,4,1.c645c0273ed5bp+49
bucket_expo_arith_rel_k=k_kh=0,16384,5,1.c645c37e67e6dp+49
bucket_expo_arith_rel_k=k_kh=0,16384,6,1.c645ce56661e6p+49
bucket_expo_arith_rel_k=k_kh=0,16384,7,1.c645c3eac9651p+49
bucket_expo_arith_rel_k=k_kh=0,16384,8,1.c645bec6d9a24p+49
bucket_expo_arith_rel_k=k_kh=0,16384,9,1.c6485f5b073cp+49
bucket_expo_arith_rel_k=k_kh=0,16384,10,1.c645c272b1b92p+49
bucket_expo_arith_rel_k=k_kh=0,16384,11,1.c645c09bef635p+49
bucket_expo_arith_rel_k=k_kh=0,16384,12,1.c645b7d2981e8p+49
bucket_expo_arith_rel_k=k_kh=0,16384,13,1.c645d66a5ba42p+49
bucket_expo_arith_rel_k=k_kh=0,16384,14,1.c645c5c56ce13p+49
bucket_expo_arith_rel_k=k_kh=0,16384,15,1.c645a9105f0fbp+49
bucket_expo_arith_rel_k=k_kh=0,16384,16,1.c645c63d3db35p+49
bucket_expo_arith_rel_k=k_kh=0,16384,17,1.c645cac6f277cp+49
bucket_expo_arith_rel_k=k_kh=0,16384,18,1.c645c2b5ab7cdp+49
bucket_expo_arith_rel_k=k_kh=0,16384,19,1.c645c86489035p+49
bucket_expo_arith_rel_k=k_kh=0,16384,20,1.c645ba8b76489p+49
bucket_expo_arith_rel_k=k_kh=0,16384,21,1.c645ba4d4c7dep+49
bucket_expo_arith_rel_k=k_kh=0,16384,22,1.c645ccd4f2101p+49
bucket_expo_arith_rel_k=k_kh=0,16384,23,1.c645b9e3239abp+49
bucket_expo_arith_rel_k=k_kh=0,16384,24,1.c645c360ce845p+49
bucket_expo_arith_rel_k=k_kh=0,16384,25,1.c645bcf126dfcp+49
bucket_expo_arith_rel_k=k_kh=0,16384,26,1.c645c23d94bb6p+49
bucket_expo_arith_rel_k=k_kh=0,16384,27,1.c645bf4317d5bp+49
bucket_expo_arith_rel_k=k_kh=0,16384,28,1.c641cb446e89cp+49
bucket_expo_arith_rel_k=k_kh=0,16384,29,1.c645ba7319551p+49
bucket_expo_arith_rel_k=k_kh=0,16384,30,1.c645d97f206dap+49
bucket_expo_arith_rel_k=k_kh=0,32768,1,1.c645bbb265727p+49
bucket_expo_arith_rel_k=k_kh=0,32768,2,1.c645a2ead0a25p+49
bucket_expo_arith_rel_k=k_kh=0,32768,3,1.c64880ebccfc2p+49
bucket_expo_arith_rel_k=k_kh=0,32768,4,1.c648f15e77908p+49
bucket_expo_arith_rel_k=k_kh=0,32768,5,1.c645bc6219fa6p+49
bucket_expo_arith_rel_k=k_kh=0,32768,6,1.c645ae924de38p+49
bucket_expo_arith_rel_k=k_kh=0,32768,7,1.c645c0f777e52p+49
bucket_expo_arith_rel_k=k_kh=0,32768,8,1.c645bf0517341p+49
bucket_expo_arith_rel_k=k_kh=0,32768,9,1.c645bd879e64p+49
bucket_expo_arith_rel_k=k_kh=0,32768,10,1.c645b76ff6eap+49
bucket_expo_arith_rel_k=k_kh=0,32768,11,1.c645cc67ea7bdp+49
bucket_expo_arith_rel_k=k_kh=0,32768,12,1.c645c42bf6bc5p+49
bucket_expo_arith_rel_k=k_kh=0,32768,13,1.c645bab6b6d01p+49
bucket_expo_arith_rel_k=k_kh=0,32768,14,1.c645ad39c9322p+49
bucket_expo_arith_rel_k=k_kh=0,32768,15,1.c645a1d87a92dp+49
bucket_expo_arith_rel_k=k_kh=0,32768,16,1.c645b3a078d0ap+49
bucket_expo_arith_rel_k=k_kh=0,32768,17,1.c645bad31b871p+49
bucket_expo_arith_rel_k=k_kh=0,32768,18,1.c645cf864bac4p+49
