sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_k=k/2_kh=k/2,256,20,1.7cf4fd6a86143p+63,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,256,21,1.6bc2a53382315p+63,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,256,22,1.74f6cbe30f006p+63,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,256,23,1.5d959071ed23dp+63,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,256,24,1.5da6f55beb1d5p+63,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,256,25,1.56c3fdf63bd4dp+63,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,256,26,1.7ff335c072c9cp+63,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,256,27,1.62562d4e6e1adp+63,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,256,28,1.7f8987b91ae7ep+63,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,256,29,1.56590e9c93ae2p+63,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,256,30,1.78be5d91268e5p+63,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,512,1,1.5c06dbf9558e3p+63,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,512,2,1.68debfdeaecdap+63,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,512,3,1.84485b8d00417p+63,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,512,4,1.588b0e395fef7p+63,1938397998472256
bucket_expo_alt_abs_k=k/2_kh=k/2,512,5,1.829d098f6af8p+63,1911029660609888
bucket_expo_alt_abs_k=k/2_kh=k/2,512,6,1.78c9dd4b4237ap+63,1935162163341804
bucket_expo_alt_abs_k=k/2_kh=k/2,512,7,1.50fef8b14dd57p+63,1955688218298804
bucket_expo_alt_abs_k=k/2_kh=k/2,512,8,1.6eef1dceedaf8p+63,1916476823761476
bucket_expo_alt_abs_k=k/2_kh=k/2,512,9,1.5b59d84a05427p+63,1927129460824368
bucket_expo_alt_abs_k=k/2_kh=k/2,512,10,1.6cc34b4efe866p+63,1945123369351242
bucket_expo_alt_abs_k=k/2_kh=k/2,512,11,1.48b86e47c66cp+63,1913094568169664
bucket_expo_alt_abs_k=k/2_kh=k/2,512,12,1.693c2ed1fb769p+63,1933031639678482
bucket_expo_alt_abs_k=k/2_kh=k/2,512,13,1.49282997011a3p+63,1916358084382840
bucket_expo_alt_abs_k=k/2_kh=k/2,512,14,1.5c79aa11f6d1ap+63,1938723522677728
bucket_expo_alt_abs_k=k/2_kh=k/2,512,15,1.59039c96f6376p+63,1964991582807916
bucket_expo_alt_abs_k=k/2_kh=k/2,512,16,1.686ba205647b8p+63,1888027771453170
bucket_expo_alt_abs_k=k/2_kh=k/2,512,17,1.7c0ab678e64fp+63,1915137324443456
bucket_expo_alt_abs_k=k/2_kh=k/2,512,18,1.9b8edc2eace53p+63,1964383171976896
bucket_expo_alt_abs_k=k/2_kh=k/2,512,19,1.4dd4b9a83644cp+63,1909605359656074
bucket_expo_alt_abs_k=k/2_kh=k/2,512,20,1.5146facbaac15p+63,1941942064904900
bucket_expo_alt_abs_k=k/2_kh=k/2,512,21,1.8a76d990a8857p+63,1934727049825514
bucket_expo_alt_abs_k=k/2_kh=k/2,512,22,1.6f136e226ff85p+63,1930107908377616
bucket_expo_alt_abs_k=k/2_kh=k/2,512,23,1.5ff097e1db73cp+63,1970821088238220
bucket_expo_alt_abs_k=k/2_kh=k/2,512,24,1.69af1280ec475p+63,1940363245229744
bucket_expo_alt_abs_k=k/2_kh=k/2,512,25,1.8037aecee8745p+63,1917806784318618
bucket_expo_alt_abs_k=k/2_kh=k/2,512,26,1.6e00def5292f3p+63,1941209052173956
bucket_expo_alt_abs_k=k/2_kh=k/2,512,27,1.619c18c1c11c8p+63,1936805399024214
bucket_expo_alt_abs_k=k/2_kh=k/2,512,28,1.729ae737238b4p+63,1927041590069524
bucket_expo_alt_abs_k=k/2_kh=k/2,512,29,1.65d55d853d89dp+63,1953668130312962
bucket_expo_alt_abs_k=k/2_kh=k/2,512,30,1.7b4cd53bc32e4p+63,1920345270666344
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,1,1.75b603bf2e43ap+63,1934720918354146
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,2,1.5c13e3a26df8p+63,1931364941714538
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,3,1.5601dcf037627p+63,1921118736286738
bucket_expo_alt_abs_k=k/2_kh=k/2,1024,4,1.43e7c2a4b3c01p+63,1938397998472256
