sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k_kh=0,4096,3,1.20a85ab1e12ccp+11,63
central_bucket_expo_abs_0.001_k=k_kh=0,4096,4,1.1fceeb8848ca1p+11,60
central_bucket_expo_abs_0.001_k=k_kh=0,4096,5,1.1f13d2d487e5dp+11,58
central_bucket_expo_abs_0.001_k=k_kh=0,4096,6,1.20678b690c1fp+11,50
central_bucket_expo_abs_0.001_k=k_kh=0,4096,7,1.2077989119feep+11,48
central_bucket_expo_abs_0.001_k=k_kh=0,4096,8,1.1ea8463a4970ep+11,51
central_bucket_expo_abs_0.001_k=k_kh=0,4096,9,1.1f139acd92283p+11,49
central_bucket_expo_abs_0.001_k=k_kh=0,4096,10,1.21a614d15363cp+11,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,1,1.145d0f50159dbp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,2,1.3586aab9cf7f2p+5,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,3,1.30c3a63cda6aep+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,4,1.473d9d42f0426p+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,5,1.2e66e7ccb7788p+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,6,1.287fad7445713p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,7,1.14bee26e82d32p+5,48
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,8,1.148df8df4c387p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,9,1.ec2803b26cc1ep+4,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,64,10,1.bd42b1f13a857p+4,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,1,1.68p+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,2,1.68p+5,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,3,1.58p+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,4,1.9p+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,5,1.8p+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,6,1.4p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,7,1.2p+5,48
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,8,1.3p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,9,1.08p+5,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,128,10,1.08p+5,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,1,1.9p+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,2,1.cp+5,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,3,1.c8p+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,4,1.b8p+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,5,1.b8p+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,6,1.78p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,7,1.6p+5,48
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,8,1.68p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,9,1.4p+5,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,256,10,1.28p+5,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,1,1.cp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,2,1.fp+5,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,3,1.e8p+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,4,1.dp+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,5,1.c8p+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,6,1.9p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,7,1.8p+5,48
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,8,1.9p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,9,1.78p+5,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,512,10,1.4p+5,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,1,1.dp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,2,1p+6,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,3,1.f8p+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,4,1.ep+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,5,1.dp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,6,1.9p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,7,1.8p+5,48
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,8,1.98p+5,51
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,9,1.88p+5,49
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,1024,10,1.6p+5,44
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,1,1.dp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,2,1p+6,64
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,3,1.f8p+5,63
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,4,1.ep+5,60
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,5,1.dp+5,58
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,6,1.9p+5,50
central_bucket_expo_rel_0.05_k=k/2_kh=k/2,2048,7,1.8p+5,48
