sketch_type,k,n_trial,estimate,exact
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,5,1.b0a4fd494e20dp+10,6543
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,6,1.c39aa44be2211p+10,6509
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,7,1.b8b220d6a61e4p+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,8,1.b9c751ba46fcbp+10,6605
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,9,1.b1defa09a799bp+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,10,1.a4a1472201958p+10,6547
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,11,1.b260eb335f953p+10,6521
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,12,1.ce6e866fe3f5cp+10,6616
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,13,1.b6c0e3bd041fep+10,6580
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,14,1.d52c1b4504b63p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,15,1.cd01fa8e8ba92p+10,6473
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,16,1.ad78e3d5f6f71p+10,6582
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,17,1.be6c6b6426c16p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,18,1.90996276aee94p+10,6583
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,19,1.ceff282aadbfep+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,20,1.ab791e1bcdcdp+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,21,1.c6790bdd77f71p+10,6589
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,22,1.90ce8eb1a3b88p+10,6560
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,23,1.b1ec8a3674223p+10,6545
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,24,1.aa00b6b30a3ffp+10,6573
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,25,1.972e62b1ec2cfp+10,6590
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,26,1.bf4f81db2245fp+10,6557
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,27,1.aea3ba3dfac2bp+10,6644
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,28,1.a1f2007abb4a8p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,29,1.9d513799a0195p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,512,30,1.a4faf9099f8cbp+10,6558
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,1,1.dabc577c76922p+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,2,1.deb86b8732ffap+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,3,1.c6d9337aef921p+10,6600
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,4,1.f5236ad2a17a1p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,5,1.c42d0d33e7517p+10,6543
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,6,1.d2df2935d438fp+10,6509
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,7,1.18d6f9e504e75p+11,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,8,1.bda6badc91ce5p+10,6605
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,9,1.ced9f5605783ep+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,10,1.b0ca71b3f67dp+10,6547
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,11,1.e7b8e1bcbf1fcp+10,6521
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,12,1.bee6dff7b1a12p+10,6616
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,13,1.b4e01b00155ffp+10,6580
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,14,1.e1a38adcf53b6p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,15,1.adff754e5286dp+10,6473
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,16,1.c72698927a99bp+10,6582
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,17,1.dcd12621ef72fp+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,18,1.cd2e23f990eabp+10,6583
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,19,1.af7e59dabe80cp+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,20,1.bfe138c167f7dp+10,6535
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,21,1.cdf10bba6701ap+10,6589
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,22,1.ea4c207b1ff29p+10,6560
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,23,1.b17c7056962cbp+10,6545
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,24,1.adee0062bb9ebp+10,6573
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,25,1.d464ef913ceadp+10,6590
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,26,1.c32688219b908p+10,6557
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,27,1.c105183f1b10dp+10,6644
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,28,1.b7b27e4ac6727p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,29,1.c03353407e4p+10,6587
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,1024,30,1.c2d9f22635298p+10,6558
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,1,1.c86903327a28ap+10,6579
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,2,1.d69eb5e7a47b1p+10,6551
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,3,1.ce539d4ef63b3p+10,6600
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,4,1.de66f98b314d6p+10,6553
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,5,1.ce33b7f2db8eep+10,6543
bucket_expo_alt_abs_0.001_k=k/2_kh=k/2,2048,6,1.c5cad51da485ap+10,6509
