sketch_type,k,n_trial,estimate,exact
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,3,1.b6f1c37d05ca9p+50,6908134542
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,4,1.b876337be29adp+50,4970556954
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,5,1.b851a90551b1bp+50,2813036242
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,6,1.b94522504a966p+50,201295278970
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,7,1.b8bf9189c6069p+50,993773811390
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,8,1.b6a0fb9098424p+50,16627776482
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,9,1.b6f2065e9e20dp+50,83667722768
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,16384,10,1.b923a004d4ab2p+50,81516779048
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,1,1.a8974eecea6fp+50,3803303318690
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,2,1.aa24de2f5aa7cp+50,13530143956
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,3,1.a89ab2cd6bccbp+50,6908134542
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,4,1.a92b6dee16e96p+50,4970556954
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,5,1.a907069bc5b6ap+50,2813036242
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,6,1.aa96e945d0969p+50,201295278970
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,7,1.a99e7262d7148p+50,993773811390
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,8,1.a8e00c0de14e8p+50,16627776482
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,9,1.a919b054305b9p+50,83667722768
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,32768,10,1.a9e2d1066cba7p+50,81516779048
central_bucket_expo_abs_0.001_k=k/2_kh=k/2,65536,1,1.8cc0c30ad4d82p+50,3803303318690
